Tech node (nm), Capacity (bytes), Number of banks, Associativity, Output width (bits), Access time (ns), Random cycle time (ns), Dynamic search energy (nJ), Dynamic read energy (nJ), Dynamic write energy (nJ), Standby leakage per bank(mW), Area (mm2), Ndwl, Ndbl, Nspd, Ndcm, Ndsam_level_1, Ndsam_level_2, Data arrary area efficiency %, Ntwl, Ntbl, Ntspd, Ntcm, Ntsam_level_1, Ntsam_level_2, Tag arrary area efficiency %, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 2048, 1, 1, 16, 0.191395, 0.158406, N/A, 0.00150628, 0.00134981, 0.0927581, 0.00562139, 2, 2, 4, 16, 1, 1, 68.0847, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 512, 1, 1, 16, 0.172254, 0.128311, N/A, 0.000532926, 0.000763359, 0.0231214, 0.00147168, 2, 2, 1, 4, 1, 1, 65.0157, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 1024, 1, 1, 16, 0.184297, 0.148008, N/A, 0.000870011, 0.000971478, 0.0407931, 0.0026749, 2, 2, 2, 8, 1, 1, 71.541, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 4096, 1, 1, 16, 0.240017, 0.1873, N/A, 0.00198854, 0.00170865, 0.182376, 0.0103624, 2, 2, 4, 16, 1, 1, 73.8691, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 4096, 1, 1, 16, 0.240017, 0.1873, N/A, 0.00198854, 0.00170865, 0.182376, 0.0103624, 2, 2, 4, 16, 1, 1, 73.8691, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 4096, 1, 1, 16, 0.240017, 0.1873, N/A, 0.00198854, 0.00170865, 0.182376, 0.0103624, 2, 2, 4, 16, 1, 1, 73.8691, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 4096, 1, 1, 16, 0.240017, 0.1873, N/A, 0.00198854, 0.00170865, 0.182376, 0.0103624, 2, 2, 4, 16, 1, 1, 73.8691, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 4096, 1, 1, 16, 0.240017, 0.1873, N/A, 0.00198854, 0.00170865, 0.182376, 0.0103624, 2, 2, 4, 16, 1, 1, 73.8691, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 4096, 1, 1, 16, 0.240017, 0.1873, N/A, 0.00198854, 0.00170865, 0.182376, 0.0103624, 2, 2, 4, 16, 1, 1, 73.8691, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 4096, 1, 1, 16, 0.240017, 0.1873, N/A, 0.00198854, 0.00170865, 0.182376, 0.0103624, 2, 2, 4, 16, 1, 1, 73.8691, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 4096, 1, 1, 16, 0.240017, 0.1873, N/A, 0.00198854, 0.00170865, 0.182376, 0.0103624, 2, 2, 4, 16, 1, 1, 73.8691, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 4096, 1, 1, 16, 0.240017, 0.1873, N/A, 0.00198854, 0.00170865, 0.182376, 0.0103624, 2, 2, 4, 16, 1, 1, 73.8691, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 4096, 1, 1, 16, 0.240017, 0.1873, N/A, 0.00198854, 0.00170865, 0.182376, 0.0103624, 2, 2, 4, 16, 1, 1, 73.8691, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 8192, 1, 1, 16, 0.255766, 0.22514, N/A, 0.00370173, 0.00240987, 0.338998, 0.0203458, 2, 2, 8, 32, 1, 1, 75.2449, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 8192, 1, 1, 16, 0.255766, 0.22514, N/A, 0.00370173, 0.00240987, 0.338998, 0.0203458, 2, 2, 8, 32, 1, 1, 75.2449, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 8192, 1, 1, 16, 0.255766, 0.22514, N/A, 0.00370173, 0.00240987, 0.338998, 0.0203458, 2, 2, 8, 32, 1, 1, 75.2449, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 8192, 1, 1, 16, 0.255766, 0.22514, N/A, 0.00370173, 0.00240987, 0.338998, 0.0203458, 2, 2, 8, 32, 1, 1, 75.2449, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 8192, 1, 1, 16, 0.255766, 0.22514, N/A, 0.00370173, 0.00240987, 0.338998, 0.0203458, 2, 2, 8, 32, 1, 1, 75.2449, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 8192, 1, 1, 16, 0.255766, 0.22514, N/A, 0.00370173, 0.00240987, 0.338998, 0.0203458, 2, 2, 8, 32, 1, 1, 75.2449, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 8192, 1, 1, 16, 0.255766, 0.22514, N/A, 0.00370173, 0.00240987, 0.338998, 0.0203458, 2, 2, 8, 32, 1, 1, 75.2449, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 8192, 1, 1, 16, 0.255766, 0.22514, N/A, 0.00370173, 0.00240987, 0.338998, 0.0203458, 2, 2, 8, 32, 1, 1, 75.2449, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 8192, 1, 1, 16, 0.255766, 0.22514, N/A, 0.00370173, 0.00240987, 0.338998, 0.0203458, 2, 2, 8, 32, 1, 1, 75.2449, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 8192, 1, 1, 16, 0.255766, 0.22514, N/A, 0.00370173, 0.00240987, 0.338998, 0.0203458, 2, 2, 8, 32, 1, 1, 75.2449, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 16, 0.288119, 0.326988, N/A, 0.00711995, 0.00380417, 0.64221, 0.0402384, 2, 2, 16, 64, 1, 1, 76.0925, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 16, 0.288119, 0.326988, N/A, 0.00711995, 0.00380417, 0.64221, 0.0402384, 2, 2, 16, 64, 1, 1, 76.0925, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 16, 0.288119, 0.326988, N/A, 0.00711995, 0.00380417, 0.64221, 0.0402384, 2, 2, 16, 64, 1, 1, 76.0925, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 16, 0.288119, 0.326988, N/A, 0.00711995, 0.00380417, 0.64221, 0.0402384, 2, 2, 16, 64, 1, 1, 76.0925, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 16, 0.288119, 0.326988, N/A, 0.00711995, 0.00380417, 0.64221, 0.0402384, 2, 2, 16, 64, 1, 1, 76.0925, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 16, 0.288119, 0.326988, N/A, 0.00711995, 0.00380417, 0.64221, 0.0402384, 2, 2, 16, 64, 1, 1, 76.0925, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 16, 0.288119, 0.326988, N/A, 0.00711995, 0.00380417, 0.64221, 0.0402384, 2, 2, 16, 64, 1, 1, 76.0925, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 16, 0.288119, 0.326988, N/A, 0.00711995, 0.00380417, 0.64221, 0.0402384, 2, 2, 16, 64, 1, 1, 76.0925, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 16, 0.288119, 0.326988, N/A, 0.00711995, 0.00380417, 0.64221, 0.0402384, 2, 2, 16, 64, 1, 1, 76.0925, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 16, 0.288119, 0.326988, N/A, 0.00711995, 0.00380417, 0.64221, 0.0402384, 2, 2, 16, 64, 1, 1, 76.0925, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 16384, 1, 1, 32, 0.288119, 0.326988, N/A, 0.00795046, 0.00536676, 0.637265, 0.0396627, 2, 2, 16, 32, 1, 1, 77.1971, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 32768, 1, 1, 32, 0.367199, 0.390122, N/A, 0.0120773, 0.00701547, 1.25895, 0.0745387, 2, 2, 16, 32, 1, 1, 82.1544, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 32768, 1, 1, 32, 0.367199, 0.390122, N/A, 0.0120773, 0.00701547, 1.25895, 0.0745387, 2, 2, 16, 32, 1, 1, 82.1544, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 32768, 1, 1, 32, 0.367199, 0.390122, N/A, 0.0120773, 0.00701547, 1.25895, 0.0745387, 2, 2, 16, 32, 1, 1, 82.1544, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 32768, 1, 1, 32, 0.367199, 0.390122, N/A, 0.0120773, 0.00701547, 1.25895, 0.0745387, 2, 2, 16, 32, 1, 1, 82.1544, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 32768, 1, 1, 32, 0.367199, 0.390122, N/A, 0.0120773, 0.00701547, 1.25895, 0.0745387, 2, 2, 16, 32, 1, 1, 82.1544, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 32768, 1, 1, 32, 0.367199, 0.390122, N/A, 0.0120773, 0.00701547, 1.25895, 0.0745387, 2, 2, 16, 32, 1, 1, 82.1544, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 32768, 1, 1, 32, 0.367199, 0.390122, N/A, 0.0120773, 0.00701547, 1.25895, 0.0745387, 2, 2, 16, 32, 1, 1, 82.1544, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 32768, 1, 1, 32, 0.367199, 0.390122, N/A, 0.0120773, 0.00701547, 1.25895, 0.0745387, 2, 2, 16, 32, 1, 1, 82.1544, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 32768, 1, 1, 32, 0.367199, 0.390122, N/A, 0.0120773, 0.00701547, 1.25895, 0.0745387, 2, 2, 16, 32, 1, 1, 82.1544, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
40, 32768, 1, 1, 32, 0.367199, 0.390122, N/A, 0.0120773, 0.00701547, 1.25895, 0.0745387, 2, 2, 16, 32, 1, 1, 82.1544, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
